Host,HostClass,HostOrder,HostFamily,Virus,VirusClass,VirusOrder,VirusFamily,VirusGenus,Year,YearType,Database,DatabaseVersion,DetectionMethod,Detection_NotSpecified,Detection_Serology,Detection_Genetic,Detection_Isolation,Host_Original,Virus_Original,DetectionMethod_Original,Host_NCBIResolved,Virus_NCBIResolved,HostSynonyms
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2001,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2000,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1998,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1996,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1995,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1994,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1993,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1992,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1991,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1985,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1983,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1982,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1981,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1980,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1978,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1977,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1976,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1975,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1973,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1972,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1971,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1961,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Venezuelan equine encephalitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,2005,Author,HP3,Olival et al. 2017 Nature,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Venezuelan equine encephalitis,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Venezuelan equine encephalitis virus,Alsuviricetes,Martellivirales,Togaviridae,Alphavirus,1974,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Equus caballus,Venezuelan equine encephalitis,Isolation,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2014,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2012,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2010,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2009,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2006,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2005,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2004,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2002,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2001,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2000,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1999,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1998,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1994,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1993,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1992,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1989,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1987,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1985,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1977,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,Vesicular stomatitis,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Vesicular stomatitis,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Vesicular stomatitis virus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Vesicular stomatitis,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Alagoas vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1967,Author,HP3,Olival et al. 2017 Nature,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Equus caballus,Vesicular stomatitis alagoas,Isolation,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Alagoas vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,2014,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Equus caballus,Alagoas vesiculovirus,Isolation,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Indiana vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Vesicular stomatitis indiana,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Indiana vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,1985,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Equus caballus,Vesicular stomatitis indiana,Antibodies,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Vesicular stomatitis new jersey,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,New Jersey vesiculovirus,Monjiviricetes,Mononegavirales,Rhabdoviridae,Vesiculovirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Vesicular stomatitis new jersey,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,NA,Nucleotide,EID2,Wardeh et al. 2015 Sci Data,PCR/Sequencing,FALSE,FALSE,TRUE,FALSE,Equus caballus,Wesselsbron,PCR,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1994,Author,HP3,Olival et al. 2017 Nature,Antibodies,FALSE,TRUE,FALSE,FALSE,Equus caballus,Wesselsbron,Antibodies,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,Wesselsbron virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1995,PubMed,Shaw,Shaw et al. 2020 Mol Ecol,Isolation/Observation,FALSE,FALSE,FALSE,TRUE,Equus caballus,Wesselsbron,Isolation,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1975,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1974,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1972,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1967,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1971,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1968,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1984,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,1999,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2000,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2001,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2002,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,2003,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
Equus caballus,Mammalia,Perissodactyla,Equidae,West Nile virus,Flasuviricetes,Amarillovirales,Flaviviridae,Flavivirus,NA,PubMed,EID2,Wardeh et al. 2015 Sci Data,Not specified,TRUE,FALSE,FALSE,FALSE,Equus caballus,West nile,CargoCarrier,TRUE,TRUE,"equus caballus caballus, equus ferus caballus"
