"idx","PMID","Pathogen_Original","Database","batch","PubDate","PubYear","Lookup"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2369,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2370,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2371,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2372,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2373,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2373,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2373,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2374,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2375,13253598,"dengue","pubmed",23,"1955 Sep 3","1955","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2376,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2377,13418789,"dengue","pubmed",23,"1957 Apr 13","1957","Success"
2377,13418789,"dengue","pubmed",23,"1957 Apr 13","1957","Success"
2377,13418789,"dengue","pubmed",23,"1957 Apr 13","1957","Success"
2378,17042030,"dengue","pubmed",23,"2007 Mar-Apr","2007","Success"
2378,17042030,"dengue","pubmed",23,"2007 Mar-Apr","2007","Success"
2379,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2379,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2379,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2380,4367453,"dengue","pubmed",23,"1974","1974","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2381,204207,"dengue","pubmed",23,"1978 Jan","1978","Success"
2382,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2382,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2382,18325131,"dengue","pubmed",23,"2008 Dec","2008","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2383,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2384,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2385,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2386,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2387,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2388,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2389,1905605,"dengue","pubmed",23,"1991","1991","Success"
2389,1905605,"dengue","pubmed",23,"1991","1991","Success"
2390,8230174,"dengue","pubmed",23,"1993 Jun","1993","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2391,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2392,15138077,"dengue","pubmed",23,"2004 Jul","2004","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2393,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2394,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2395,18945183,"dengue","pubmed",23,"2009 Apr","2009","Success"
2396,8249078,"edge hill","pubmed",23,"1993 Jul-Aug","1993","Success"
2397,14150749,"edge hill","pubmed",23,"1964 Apr","1964","Success"
2397,14150749,"edge hill","pubmed",23,"1964 Apr","1964","Success"
2398,14150749,"edge hill","pubmed",23,"1964 Apr","1964","Success"
2398,14150749,"edge hill","pubmed",23,"1964 Apr","1964","Success"
2399,26101270,"entebbe bat","pubmed",23,"2015 Sep","2015","Success"
2400,16847084,"entebbe bat","pubmed",23,"2006 Jul","2006","Success"
2400,16847084,"entebbe bat","pubmed",23,"2006 Jul","2006","Success"
2400,16847084,"entebbe bat","pubmed",23,"2006 Jul","2006","Success"
2400,16847084,"entebbe bat","pubmed",23,"2006 Jul","2006","Success"
